HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.full_text,Answer.emotion.label,Approve,Reject
3W9XHF7WGKPGPDRS88TK5UALG7HKT2,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,354GIDR5ZC0FIYLRXF0URIPTWYN00D,A23HZ18KTCK2DA,Approved,Thu Mar 12 10:41:25 PDT 2020,Thu Mar 12 10:44:22 PDT 2020,Sat Mar 14 10:44:22 PDT 2020,Thu Mar 12 10:44:40 PDT 2020,,,177,100% (18/18),100% (18/18),100% (18/18),Last evaluation of my teaching career.  I don’t retire for three more years but this was a surreal moment! I am not sure how I feel.,Excitement / Anticipation,X,
3W9XHF7WGKPGPDRS88TK5UALG7HKT2,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3D8YOU6S9FEQCVJMXBUVPQNRPQCU6A,A33I17JEFZ925P,Approved,Thu Mar 12 10:41:39 PDT 2020,Thu Mar 12 10:41:52 PDT 2020,Sat Mar 14 10:41:52 PDT 2020,Thu Mar 12 10:43:36 PDT 2020,,,13,90% (9/10),90% (9/10),90% (9/10),Last evaluation of my teaching career.  I don’t retire for three more years but this was a surreal moment! I am not sure how I feel.,Happiness / Joy,X,
3W9XHF7WGKPGPDRS88TK5UALG7HKT2,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3R08VXYT7DPM8ZMWBLEODS8K5H87WM,A3OUNEJO97MM8E,Approved,Thu Mar 12 10:41:40 PDT 2020,Thu Mar 12 10:41:54 PDT 2020,Sat Mar 14 10:41:54 PDT 2020,Thu Mar 12 10:43:36 PDT 2020,,,14,100% (6/6),100% (6/6),100% (6/6),Last evaluation of my teaching career.  I don’t retire for three more years but this was a surreal moment! I am not sure how I feel.,Fear,X,
334ZEL5JX69Y04ZSH0GN26V8YTDSO5,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,338JKRMM27TMUBP5NP48MG0NR11AHG,A23HZ18KTCK2DA,Approved,Thu Mar 12 10:41:30 PDT 2020,Thu Mar 12 10:45:08 PDT 2020,Sat Mar 14 10:45:08 PDT 2020,Thu Mar 12 13:01:03 PDT 2020,,,218,100% (18/18),100% (18/18),100% (18/18),Holla people!! my song Rose Gold Di Nathani is releasing tomorrow on zee music Stay tuned!! Please like & share it yawl,Excitement / Anticipation,X,
334ZEL5JX69Y04ZSH0GN26V8YTDSO5,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3ATPCQ38J948G6FUXP8W8GVQHXEAYF,A3OUNEJO97MM8E,Approved,Thu Mar 12 10:41:54 PDT 2020,Thu Mar 12 10:42:02 PDT 2020,Sat Mar 14 10:42:02 PDT 2020,Thu Mar 12 10:43:33 PDT 2020,,,8,100% (6/6),100% (6/6),100% (6/6),Holla people!! my song Rose Gold Di Nathani is releasing tomorrow on zee music Stay tuned!! Please like & share it yawl,Excitement / Anticipation,X,
334ZEL5JX69Y04ZSH0GN26V8YTDSO5,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3HRMW88U17KCLCSYMKNSPFW6Z1O0MO,A17INFFRJESCZ5,Approved,Thu Mar 12 10:41:56 PDT 2020,Thu Mar 12 10:42:07 PDT 2020,Sat Mar 14 10:42:07 PDT 2020,Thu Mar 12 10:43:33 PDT 2020,,,11,100% (5/5),100% (5/5),100% (5/5),Holla people!! my song Rose Gold Di Nathani is releasing tomorrow on zee music Stay tuned!! Please like & share it yawl,Excitement / Anticipation,X,
3O2Y2UIUCQO6689RDOOVOQVKPY9FKP,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,4,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,30IQTZXKAL0NFOR20RP10WC4657X04,A33I17JEFZ925P,Rejected,Thu Mar 12 10:41:24 PDT 2020,Thu Mar 12 10:41:28 PDT 2020,Sat Mar 14 10:41:28 PDT 2020,,Thu Mar 12 10:44:29 PDT 2020,wrong,4,90% (9/10),90% (9/10),90% (9/10),I AM SO excited for this!! Congratulations to my #soulsister @troybyer mindologyfitnes mindologykids on making the #news!! I am absolutely grateful and divinely delighted to be one of the first …,Happiness / Joy,,X
3O2Y2UIUCQO6689RDOOVOQVKPY9FKP,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,4,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3CTOC39K38K02FMX4MV9O2EC3LZJ73,A191V7PT3DQKDP,Approved,Thu Mar 12 10:44:39 PDT 2020,Thu Mar 12 10:44:56 PDT 2020,Sat Mar 14 10:44:56 PDT 2020,Thu Mar 12 13:01:04 PDT 2020,,,17,95% (21/22),95% (21/22),95% (21/22),I AM SO excited for this!! Congratulations to my #soulsister @troybyer mindologyfitnes mindologykids on making the #news!! I am absolutely grateful and divinely delighted to be one of the first …,Happiness / Joy,X,
3O2Y2UIUCQO6689RDOOVOQVKPY9FKP,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,4,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3UXUOQ9OKFRP1MJTAGIWV3BTDY5A7E,A23HZ18KTCK2DA,Approved,Thu Mar 12 10:41:22 PDT 2020,Thu Mar 12 10:43:19 PDT 2020,Sat Mar 14 10:43:19 PDT 2020,Thu Mar 12 10:44:40 PDT 2020,,,117,100% (18/18),100% (18/18),100% (18/18),I AM SO excited for this!! Congratulations to my #soulsister @troybyer mindologyfitnes mindologykids on making the #news!! I am absolutely grateful and divinely delighted to be one of the first …,Excitement / Anticipation,X,
3O2Y2UIUCQO6689RDOOVOQVKPY9FKP,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,4,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3YW4XOSQKRFV59IPR5IEUUWAHFWU1C,A2PTXQ060AH5S5,Approved,Thu Mar 12 10:41:04 PDT 2020,Thu Mar 12 10:41:16 PDT 2020,Sat Mar 14 10:41:16 PDT 2020,Thu Mar 12 10:43:35 PDT 2020,,,12,100% (7/7),100% (7/7),100% (7/7),I AM SO excited for this!! Congratulations to my #soulsister @troybyer mindologyfitnes mindologykids on making the #news!! I am absolutely grateful and divinely delighted to be one of the first …,Excitement / Anticipation,X,
3TL87MO8CMJHQER9YO0W3Q8ZEYEFLS,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,33CUSNVVNO6FICVXNNQODC1TYUB88V,A4T72YNNJS23P,Approved,Thu Mar 12 10:42:04 PDT 2020,Thu Mar 12 10:42:16 PDT 2020,Sat Mar 14 10:42:16 PDT 2020,Thu Mar 12 10:43:36 PDT 2020,,,12,100% (1/1),100% (1/1),100% (1/1),Finally getting the chance to go to the drive thru safari,Excitement / Anticipation,X,
3TL87MO8CMJHQER9YO0W3Q8ZEYEFLS,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3TXWC2NHN0KXF1TG6D27UZW5UUZS93,A191V7PT3DQKDP,Approved,Thu Mar 12 10:42:06 PDT 2020,Thu Mar 12 10:42:40 PDT 2020,Sat Mar 14 10:42:40 PDT 2020,Thu Mar 12 10:44:40 PDT 2020,,,34,95% (21/22),95% (21/22),95% (21/22),Finally getting the chance to go to the drive thru safari,Happiness / Joy,X,
3TL87MO8CMJHQER9YO0W3Q8ZEYEFLS,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3Z4AIRP3C77NMDCKWAT1E1VEBXDX17,A23HZ18KTCK2DA,Approved,Thu Mar 12 10:41:23 PDT 2020,Thu Mar 12 10:43:58 PDT 2020,Sat Mar 14 10:43:58 PDT 2020,Thu Mar 12 10:44:40 PDT 2020,,,155,100% (18/18),100% (18/18),100% (18/18),Finally getting the chance to go to the drive thru safari,Excitement / Anticipation,X,
3I01FDIL6M2ER8R5XCN10U65WL7D2Q,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,38F5OAUN5O64B9R7GMSOCPYXQTV7HM,A23HZ18KTCK2DA,Approved,Thu Mar 12 10:41:18 PDT 2020,Thu Mar 12 10:42:25 PDT 2020,Sat Mar 14 10:42:25 PDT 2020,Thu Mar 12 10:43:34 PDT 2020,,,67,100% (18/18),100% (18/18),100% (18/18),"I’m super excited! I have been mentioned by insane growth in their post The Quotes That #Inspire Marie Forleo, Nir Eyal & 37 Other Successful Founders. Want to know the #quote I quoted? => #Entrepreneurs #business",Excitement / Anticipation,X,
3I01FDIL6M2ER8R5XCN10U65WL7D2Q,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3QIYRE09Y4BIAJYGU46SGZ4G9J41NS,A3OUNEJO97MM8E,Approved,Thu Mar 12 10:40:57 PDT 2020,Thu Mar 12 10:41:14 PDT 2020,Sat Mar 14 10:41:14 PDT 2020,Thu Mar 12 10:43:34 PDT 2020,,,17,100% (6/6),100% (6/6),100% (6/6),"I’m super excited! I have been mentioned by insane growth in their post The Quotes That #Inspire Marie Forleo, Nir Eyal & 37 Other Successful Founders. Want to know the #quote I quoted? => #Entrepreneurs #business",Happiness / Joy,X,
3I01FDIL6M2ER8R5XCN10U65WL7D2Q,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3W92K5RLWVBU6688XIUVT6BA72AV5K,A33I17JEFZ925P,Approved,Thu Mar 12 10:42:02 PDT 2020,Thu Mar 12 10:42:05 PDT 2020,Sat Mar 14 10:42:05 PDT 2020,Thu Mar 12 10:43:34 PDT 2020,,,3,90% (9/10),90% (9/10),90% (9/10),"I’m super excited! I have been mentioned by insane growth in their post The Quotes That #Inspire Marie Forleo, Nir Eyal & 37 Other Successful Founders. Want to know the #quote I quoted? => #Entrepreneurs #business",Excitement / Anticipation,X,
3QHITW7OYO3XLKQEFDM06BW2ROOQAF,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3BXQMRHWK0SS1Y4EKR1CEMKDFQRMUC,A37NFLYNUZQ0QS,Approved,Thu Mar 12 10:40:55 PDT 2020,Thu Mar 12 10:41:08 PDT 2020,Sat Mar 14 10:41:08 PDT 2020,Thu Mar 12 10:43:36 PDT 2020,,,13,100% (10/10),100% (10/10),100% (10/10),"Who all is ready for this weekends race at @amsupdates?! I know I am! @DropTheJackPod get ready, I feel like you ’ re going to have a lot to talk about! Also, I can’t wait until we get to a short track to see this new #Package for the Cup cars.",Happiness / Joy,X,
3QHITW7OYO3XLKQEFDM06BW2ROOQAF,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3I02618YA10YM11RC7T4VQE8KV2UPG,A23HZ18KTCK2DA,Approved,Thu Mar 12 10:41:26 PDT 2020,Thu Mar 12 10:44:29 PDT 2020,Sat Mar 14 10:44:29 PDT 2020,Thu Mar 12 10:44:47 PDT 2020,,,183,100% (18/18),100% (18/18),100% (18/18),"Who all is ready for this weekends race at @amsupdates?! I know I am! @DropTheJackPod get ready, I feel like you ’ re going to have a lot to talk about! Also, I can’t wait until we get to a short track to see this new #Package for the Cup cars.",Excitement / Anticipation,X,
3QHITW7OYO3XLKQEFDM06BW2ROOQAF,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3X0H8UUIT2I8RX6OZOCZ8J4GSVKWSX,A33I17JEFZ925P,Approved,Thu Mar 12 10:41:09 PDT 2020,Thu Mar 12 10:41:15 PDT 2020,Sat Mar 14 10:41:15 PDT 2020,Thu Mar 12 10:43:36 PDT 2020,,,6,90% (9/10),90% (9/10),90% (9/10),"Who all is ready for this weekends race at @amsupdates?! I know I am! @DropTheJackPod get ready, I feel like you ’ re going to have a lot to talk about! Also, I can’t wait until we get to a short track to see this new #Package for the Cup cars.",Excitement / Anticipation,X,
3JGHED38EDLOBKJ2ZKRA96XEPPZ7Y8,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3B837J3LDPQ3J1P20U2TLKWZ0G5RSP,A3OUNEJO97MM8E,Approved,Thu Mar 12 10:41:24 PDT 2020,Thu Mar 12 10:41:32 PDT 2020,Sat Mar 14 10:41:32 PDT 2020,Thu Mar 12 10:43:35 PDT 2020,,,8,100% (6/6),100% (6/6),100% (6/6),Who else is excited for the @eatingcontest season to get rolling!?!!!? Who’s ready for a Barclay LADIES AND GENTLEMEN!!! Corn and @originalnathans qualifiers fast approaching! Let’s goo!!!,Excitement / Anticipation,X,
3JGHED38EDLOBKJ2ZKRA96XEPPZ7Y8,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3YDTZAI2WYAWOBOACZRWHQYGI29410,A191V7PT3DQKDP,Approved,Thu Mar 12 10:40:51 PDT 2020,Thu Mar 12 10:41:45 PDT 2020,Sat Mar 14 10:41:45 PDT 2020,Thu Mar 12 10:43:35 PDT 2020,,,54,95% (21/22),95% (21/22),95% (21/22),Who else is excited for the @eatingcontest season to get rolling!?!!!? Who’s ready for a Barclay LADIES AND GENTLEMEN!!! Corn and @originalnathans qualifiers fast approaching! Let’s goo!!!,Excitement / Anticipation,X,
3JGHED38EDLOBKJ2ZKRA96XEPPZ7Y8,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3ZR9AIQJUC3WHM3SGGNW3LF6DA304T,A23HZ18KTCK2DA,Approved,Thu Mar 12 10:41:28 PDT 2020,Thu Mar 12 10:44:50 PDT 2020,Sat Mar 14 10:44:50 PDT 2020,Thu Mar 12 13:01:03 PDT 2020,,,202,100% (18/18),100% (18/18),100% (18/18),Who else is excited for the @eatingcontest season to get rolling!?!!!? Who’s ready for a Barclay LADIES AND GENTLEMEN!!! Corn and @originalnathans qualifiers fast approaching! Let’s goo!!!,Excitement / Anticipation,X,
34HEO7RUG6OXXL5ESSB0B167NAQAR0,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,32AT8R96GM3VZTHJ4OXYQVJJ7F9SUU,A37NFLYNUZQ0QS,Approved,Thu Mar 12 10:43:01 PDT 2020,Thu Mar 12 10:43:29 PDT 2020,Sat Mar 14 10:43:29 PDT 2020,Thu Mar 12 10:44:39 PDT 2020,,,28,100% (10/10),100% (10/10),100% (10/10),"After years of not having a treatment, I am FINALLY having one. The final stage of their training involves our therapists are performing a select few treatments on me, so we are sure that the treatment is 5 *. Ela is up first and I am confident she will do brilliantly. ",Happiness / Joy,X,
34HEO7RUG6OXXL5ESSB0B167NAQAR0,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3DYGAII7PM26U8UAVY9ZLPHJHAWPQ6,A2PTXQ060AH5S5,Approved,Thu Mar 12 10:41:44 PDT 2020,Thu Mar 12 10:42:08 PDT 2020,Sat Mar 14 10:42:08 PDT 2020,Thu Mar 12 10:44:39 PDT 2020,,,24,100% (7/7),100% (7/7),100% (7/7),"After years of not having a treatment, I am FINALLY having one. The final stage of their training involves our therapists are performing a select few treatments on me, so we are sure that the treatment is 5 *. Ela is up first and I am confident she will do brilliantly. ",Happiness / Joy,X,
34HEO7RUG6OXXL5ESSB0B167NAQAR0,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3NAPMVF0ZX90WJOPX1PHPLSV1AD724,A23HZ18KTCK2DA,Approved,Thu Mar 12 10:41:02 PDT 2020,Thu Mar 12 10:41:30 PDT 2020,Sat Mar 14 10:41:30 PDT 2020,Thu Mar 12 10:43:33 PDT 2020,,,28,100% (18/18),100% (18/18),100% (18/18),"After years of not having a treatment, I am FINALLY having one. The final stage of their training involves our therapists are performing a select few treatments on me, so we are sure that the treatment is 5 *. Ela is up first and I am confident she will do brilliantly. ",Excitement / Anticipation,X,
34D9ZRXCYRO9Y05R7HB51BB39C9ASO,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3B3WTRP3DCW4A2CICYN13HJ1W0129B,A2PTXQ060AH5S5,Approved,Thu Mar 12 10:41:16 PDT 2020,Thu Mar 12 10:41:44 PDT 2020,Sat Mar 14 10:41:44 PDT 2020,Thu Mar 12 10:43:33 PDT 2020,,,28,100% (7/7),100% (7/7),100% (7/7),""" MT has been nominated in the Hampshire Hoop Awards 2020 in the"" Best Music and Singing"" category * * PLEASE VOTE * * by clicking on the link & scroll to section 3b to find Melody Tots #selfemployed #meanstheworld #notafranchise",Happiness / Joy,X,
34D9ZRXCYRO9Y05R7HB51BB39C9ASO,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3JNQLM5FT5GZB4DR1VQR8QAWWUI2L8,A37NFLYNUZQ0QS,Approved,Thu Mar 12 10:41:26 PDT 2020,Thu Mar 12 10:41:38 PDT 2020,Sat Mar 14 10:41:38 PDT 2020,Thu Mar 12 10:43:33 PDT 2020,,,12,100% (10/10),100% (10/10),100% (10/10),""" MT has been nominated in the Hampshire Hoop Awards 2020 in the"" Best Music and Singing"" category * * PLEASE VOTE * * by clicking on the link & scroll to section 3b to find Melody Tots #selfemployed #meanstheworld #notafranchise",Trust / Faith,X,
34D9ZRXCYRO9Y05R7HB51BB39C9ASO,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3WRFBPLXRBIEKMCVH8KB4SJD73HN35,A2L4PDTJOHV8IC,Approved,Thu Mar 12 10:40:46 PDT 2020,Thu Mar 12 10:42:37 PDT 2020,Sat Mar 14 10:42:37 PDT 2020,Thu Mar 12 10:44:39 PDT 2020,,,111,100% (1/1),100% (1/1),100% (1/1),""" MT has been nominated in the Hampshire Hoop Awards 2020 in the"" Best Music and Singing"" category * * PLEASE VOTE * * by clicking on the link & scroll to section 3b to find Melody Tots #selfemployed #meanstheworld #notafranchise",Excitement / Anticipation,X,
3P6ENY9P79QZE9A98BRJEVSKD9XIHF,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,34J10VATJGSEDM76I3JFCSG7VW3IQP,A3UW6BAYVT3AGE,Approved,Thu Mar 12 10:48:34 PDT 2020,Thu Mar 12 10:48:49 PDT 2020,Sat Mar 14 10:48:49 PDT 2020,Thu Mar 12 13:01:04 PDT 2020,,,15,100% (1/1),100% (1/1),100% (1/1),"I know there are a wide variety of Podcasts of interest to parents, students, teachers and school leaders coming down the track in the coming months!  If you think you’d like to get involved, feel free to get in touch via info @jct. ie",Excitement / Anticipation,X,
3P6ENY9P79QZE9A98BRJEVSKD9XIHF,3K17V65Z3MTB787QKE0LDQZV1G9M8F,What emotion does this text convey?,What emotion does this text convey?,"Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness",$0.01,Thu Mar 12 10:39:48 PDT 2020,3,BatchId:3953871;OriginalHitTemplateId:928390866;,240,172800,Sun Mar 15 10:39:48 PDT 2020,,,3IQ1VMJRYUETF57MPDGG9Z2Z8OTA9Q,A23HZ18KTCK2DA,Approved,Thu Mar 12 10:41:23 PDT 2020,Thu Mar 12 10:43:29 PDT 2020,Sat Mar 14 10:43:29 PDT 2020,Thu Mar 12 10:44:40 PDT 2020,,,126,100% (18/18),100% (18/18),100% (18/18),"I know there are a wide variety of Podcasts of interest to parents, students, teachers and school leaders coming down the track in the coming months!  If you think you’d like to get involved, feel free to get in touch via info @jct. ie",Excitement / Anticipation,X,
